seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr5	14925001	14926400	1400	*	2	Distal Intergenic	5	14970909	14992961	22053	1	107986376	ENST00000659286.1	-44509	ENSG00000286441	LOC107986376	uncharacterized LOC107986376	11_EnhWk
chr5	17359801	17360400	600	*	1	Distal Intergenic	5	17378906	17387310	8405	2	401177	ENST00000505158.1	26910	ENSG00000250822	LINC02111	long intergenic non-protein coding RNA 2111	11_EnhWk
chr5	17402601	17402800	200	*	1	Promoter (1-2kb)	5	17403889	17441678	37790	1	101929544	ENST00000659183.1	-1089	ENSG00000248455	LINC02217	long intergenic non-protein coding RNA 2217	11_EnhWk
chr5	32508201	32508800	600	*	1	Distal Intergenic	5	32531633	32601323	69691	1	10923	ENST00000506237.5	-22833	ENSG00000113387	SUB1	SUB1 regulator of transcription	11_EnhWk
chr5	32537801	32540000	2200	*	1	Intron (ENST00000506237.5/10923, intron 1 of 4)	5	32531849	32601055	69207	1	10923	ENST00000513013.5	5952	ENSG00000113387	SUB1	SUB1 regulator of transcription	11_EnhWk
chr5	33363001	33364600	1600	*	1	Distal Intergenic	5	33022960	33298066	275107	2	105374715	ENST00000510327.2	-64935	NA	LOC105374715	uncharacterized LOC105374715	11_EnhWk
chr5	34042401	34043800	1400	*	4	Promoter (<=1kb)	5	34017858	34043213	25356	2	114899	ENST00000382065.8	0	ENSG00000082196	C1QTNF3	C1q and TNF related 3	11_EnhWk
chr5	34917201	34917400	200	*	1	Promoter (<=1kb)	5	34913970	34916769	2800	2	5810	ENST00000628399.1	-432	ENSG00000113456	RAD1	RAD1 checkpoint DNA exonuclease	11_EnhWk
chr5	35852401	35853000	600	*	1	Promoter (<=1kb)	5	35852695	35860948	8254	1	3575	ENST00000508941.5	0	ENSG00000168685	IL7R	interleukin 7 receptor	11_EnhWk
chr5	35853201	35853800	600	*	1	Promoter (<=1kb)	5	35852723	35867465	14743	1	3575	ENST00000511031.1	478	ENSG00000168685	IL7R	interleukin 7 receptor	11_EnhWk
chr5	36667601	36668400	800	*	1	Promoter (<=1kb)	5	36667717	36688330	20614	1	6507	ENST00000624112.2	0	ENSG00000079215	SLC1A3	solute carrier family 1 member 3	11_EnhWk
chr5	37121601	37121800	200	*	1	3' UTR	5	37106319	37126062	19744	2	65250	ENST00000676160.1	4262	ENSG00000197603	CPLANE1	ciliogenesis and planar polarity effector 1	11_EnhWk
chr5	37737601	37738800	1200	*	1	Intron (ENST00000511906.5/55100, intron 14 of 14)	5	37724843	37752670	27828	1	55100	ENST00000508730.1	12758	ENSG00000082068	WDR70	WD repeat domain 70	11_EnhWk
chr5	37889801	37890400	600	*	1	Intron (ENST00000637926.1/105374729, intron 1 of 3)	5	37873425	37875799	2375	1	100861519	ENST00000510986.2	16376	NA	GDNF-AS1	GDNF antisense RNA 1	11_EnhWk
chr5	39214801	39215400	600	*	1	Intron (ENST00000351578.12/2533, intron 1 of 17)	5	39105252	39219563	114312	2	2533	ENST00000351578.12	4163	ENSG00000082074	FYB1	FYN binding protein 1	11_EnhWk
chr5	39412001	39413200	1200	*	1	Intron (ENST00000483232.6/735, intron 1 of 5)	5	39394294	39408837	14544	2	1601	ENST00000513052.1	-3164	ENSG00000153071	DAB2	DAB adaptor protein 2	11_EnhWk
chr5	39759401	39761400	2000	*	1	Distal Intergenic	5	39892138	40053315	161178	1	102467077	ENST00000638070.1	-130738	NA	LINC00603	long intergenic non-protein coding RNA 603	11_EnhWk
chr5	40754401	40755000	600	*	1	Promoter (<=1kb)	5	40512333	40755908	243576	2	23548	ENST00000636863.1	908	ENSG00000113638	TTC33	tetratricopeptide repeat domain 33	11_EnhWk
chr5	49998401	49999000	600	*	1	Distal Intergenic	5	50398027	50411998	13972	2	133418	ENST00000505896.5	412998	ENSG00000170571	EMB	embigin	11_EnhWk
chr5	53238201	53239000	800	*	1	Distal Intergenic	5	53297872	53326565	28694	2	107986380	ENST00000648942.1	87565	NA	LOC107986380	uncharacterized LOC107986380	11_EnhWk
chr5	53313601	53313800	200	*	1	Intron (ENST00000648942.1/107986380, intron 3 of 4)	5	53297872	53326565	28694	2	107986380	ENST00000648942.1	12765	NA	LOC107986380	uncharacterized LOC107986380	11_EnhWk
chr5	53947601	53948000	400	*	1	Intron (ENST00000504924.6/54622, intron 4 of 4)	5	53951504	53951599	96	2	693166	ENST00000384895.1	3599	ENSG00000207627	MIR581	microRNA 581	11_EnhWk
chr5	54130401	54130600	200	*	1	Intron (ENST00000504924.6/54622, intron 3 of 4)	5	53951504	53951599	96	2	693166	ENST00000384895.1	-178802	ENSG00000207627	MIR581	microRNA 581	11_EnhWk
chr5	54834001	54834800	800	*	1	Intron (ENST00000426589.2/ENST00000426589.2, intron 5 of 9)	5	54977867	54985593	7727	2	11082	ENST00000381405.5	150793	ENSG00000164283	ESM1	endothelial cell specific molecule 1	11_EnhWk
chr5	55903201	55903600	400	*	2	Intron (ENST00000652347.2/133396, intron 8 of 14)	5	55881718	55909153	27436	1	133396	ENST00000652528.1	21483	ENSG00000164509	IL31RA	interleukin 31 receptor A	11_EnhWk
chr5	56013001	56013400	400	*	1	Intron (ENST00000645512.1/105378976, intron 2 of 3)	5	55995167	56003649	8483	1	441072	ENST00000500093.2	17834	ENSG00000227908	IL6ST-DT	IL6ST divergent transcript	11_EnhWk
chr5	58892601	58893200	600	*	1	Distal Intergenic	5	58788279	58851527	63249	1	115827	ENST00000381158.3	104322	ENSG00000152932	RAB3C	RAB3C, member RAS oncogene family	11_EnhWk
chr5	59482801	59483200	400	*	1	Intron (ENST00000340635.11/5144, intron 1 of 14)	5	58970287	59430600	460314	2	5144	ENST00000636120.1	-52201	ENSG00000113448	PDE4D	phosphodiesterase 4D	11_EnhWk
chr5	60584601	60587000	2400	*	1	Distal Intergenic	5	60605684	60628691	23008	2	55789	ENST00000509006.1	41691	ENSG00000035499	DEPDC1B	DEP domain containing 1B	11_EnhWk
chr5	60597801	60599000	1200	*	1	3' UTR	5	60605684	60628691	23008	2	55789	ENST00000509006.1	29691	ENSG00000035499	DEPDC1B	DEP domain containing 1B	11_EnhWk
chr5	65097201	65097600	400	*	1	Distal Intergenic	5	65151528	65198765	47238	2	11174	ENST00000314351.9	101165	ENSG00000049192	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	11_EnhWk
chr5	66038801	66040200	1400	*	1	Intron (ENST00000380943.6/55914, intron 15 of 24)	5	66025306	66025977	672	1	55914	ENST00000515185.1	13495	ENSG00000112851	ERBIN	erbb2 interacting protein	11_EnhWk
chr5	66329601	66330800	1200	*	1	Intron (ENST00000665668.1/ENST00000665668.1, intron 3 of 4)	5	66350148	66440356	90209	2	105379003	ENST00000652255.1	109556	NA	LOC105379003	uncharacterized LOC105379003	11_EnhWk
chr5	66338001	66338800	800	*	1	Intron (ENST00000665668.1/ENST00000665668.1, intron 3 of 4)	5	66350148	66440356	90209	2	105379003	ENST00000652255.1	101556	NA	LOC105379003	uncharacterized LOC105379003	11_EnhWk
chr5	66499201	66500200	1000	*	1	Distal Intergenic	5	66507380	66511644	4265	2	101928769	ENST00000508486.3	11444	NA	LINC02229	long intergenic non-protein coding RNA 2229	11_EnhWk
chr5	67583201	67583600	400	*	1	Intron (ENST00000503106.5/ENST00000503106.5, intron 1 of 3)	5	67619791	67797604	177814	1	101928858	ENST00000514368.1	-36191	ENSG00000249364	LOC101928858	uncharacterized LOC101928858	11_EnhWk
chr5	67829201	67829600	400	*	1	Intron (ENST00000510621.5/105379005, intron 1 of 3)	5	67699451	67818322	118872	2	105379005	ENST00000506819.1	-10879	NA	LOC105379005	uncharacterized LOC105379005	11_EnhWk
chr5	71528001	71529400	1400	*	1	Promoter (2-3kb)	5	71532374	71567820	35447	1	55814	ENST00000525844.1	-2974	ENSG00000145734	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	11_EnhWk
chr5	71776601	71776800	200	*	1	Distal Intergenic	5	71719579	71721048	1470	1	9607	ENST00000513096.1	57022	ENSG00000164326	CARTPT	CART prepropeptide	11_EnhWk
chr5	71839001	71839800	800	*	1	Distal Intergenic	5	71719579	71721048	1470	1	9607	ENST00000513096.1	119422	ENSG00000164326	CARTPT	CART prepropeptide	11_EnhWk
chr5	72970001	72970400	400	*	1	Intron (ENST00000430046.7/115548, intron 2 of 25)	5	72956071	73038123	82053	1	115548	ENST00000287761.7	13930	ENSG00000157107	FCHO2	FCH and mu domain containing endocytic adaptor 2	11_EnhWk
chr5	73152801	73154400	1600	*	1	Promoter (2-3kb)	5	73132008	73150592	18585	2	105379030	ENST00000508255.1	-2209	ENSG00000251599	LOC105379030	uncharacterized LOC105379030	11_EnhWk
chr5	73537801	73538000	200	*	1	Distal Intergenic	5	73552531	73554430	1900	2	57763	ENST00000505301.5	16430	ENSG00000164331	ANKRA2	ankyrin repeat family A member 2	11_EnhWk
chr5	74634801	74635800	1000	*	1	Promoter (2-3kb)	5	74629552	74632262	2711	2	8507	ENST00000509284.1	-2539	ENSG00000171617	ENC1	ectodermal-neural cortex 1	11_EnhWk
chr5	75621401	75621800	400	*	1	Intron (ENST00000672850.1/728780, intron 1 of 7)	5	75611806	75671636	59831	1	728780	ENST00000673223.1	9595	ENSG00000189045	ANKDD1B	ankyrin repeat and death domain containing 1B	11_EnhWk
chr5	75627001	75627400	400	*	1	Intron (ENST00000672850.1/728780, intron 1 of 7)	5	75634652	75669337	34686	1	728780	ENST00000504514.7	-7252	ENSG00000189045	ANKDD1B	ankyrin repeat and death domain containing 1B	11_EnhWk
chr5	75667801	75668800	1000	*	1	Intron (ENST00000672850.1/728780, intron 6 of 7)	5	75655876	75671846	15971	1	728780	ENST00000506596.6	11925	ENSG00000189045	ANKDD1B	ankyrin repeat and death domain containing 1B	11_EnhWk
chr5	76086001	76087000	1000	*	1	Promoter (1-2kb)	5	76081946	76084186	2241	2	105379041	ENST00000503652.1	-1815	NA	SV2C-AS1	SV2C antisense RNA 1	11_EnhWk
chr5	76255601	76256400	800	*	1	Intron (ENST00000502798.7/22987, intron 4 of 12)	5	76291765	76296122	4358	1	22987	ENST00000506257.1	-35365	ENSG00000122012	SV2C	synaptic vesicle glycoprotein 2C	11_EnhWk
chr5	77791201	77792400	1200	*	1	Intron (ENST00000522370.1/6902, intron 1 of 3)	5	77691166	77776339	85174	2	6902	ENST00000380377.9	-14862	ENSG00000171530	TBCA	tubulin folding cofactor A	11_EnhWk
chr5	77848601	77849200	600	*	1	Intron (ENST00000522370.1/6902, intron 1 of 3)	5	77691404	77868780	177377	2	6902	ENST00000522370.1	19580	ENSG00000171530	TBCA	tubulin folding cofactor A	11_EnhWk
chr5	77886801	77888800	2000	*	1	Distal Intergenic	5	77691404	77868780	177377	2	6902	ENST00000522370.1	-18021	ENSG00000171530	TBCA	tubulin folding cofactor A	11_EnhWk
chr5	78202001	78203400	1400	*	2	Intron (ENST00000519295.5/8546, intron 7 of 26)	5	78121722	78141170	19449	2	8546	ENST00000517561.1	-60831	ENSG00000132842	AP3B1	adaptor related protein complex 3 subunit beta 1	11_EnhWk
chr5	78275001	78275400	400	*	1	Intron (ENST00000519295.5/8546, intron 1 of 26)	5	78002326	78294692	292367	2	8546	ENST00000519295.5	19292	ENSG00000132842	AP3B1	adaptor related protein complex 3 subunit beta 1	11_EnhWk
chr5	79479201	79481600	2400	*	2	Intron (ENST00000334082.11/9456, intron 1 of 8)	5	79375930	79512794	136865	2	9456	ENST00000282260.10	31194	ENSG00000152413	HOMER1	homer scaffold protein 1	11_EnhWk
chr5	79487001	79488200	1200	*	2	Intron (ENST00000334082.11/9456, intron 1 of 8)	5	79375930	79512794	136865	2	9456	ENST00000282260.10	24594	ENSG00000152413	HOMER1	homer scaffold protein 1	11_EnhWk
chr5	81144401	81145000	600	*	1	Intron (ENST00000265080.9/5924, intron 17 of 26)	5	81092916	81096506	3591	1	5924	ENST00000512186.1	51485	ENSG00000113319	RASGRF2	Ras protein specific guanine nucleotide releasing factor 2	11_EnhWk
chr5	81204401	81204800	400	*	1	Intron (ENST00000265080.9/5924, intron 19 of 26)	5	81233320	81255057	21738	1	1160	ENST00000511719.5	-28520	ENSG00000131730	CKMT2	creatine kinase, mitochondrial 2	11_EnhWk
chr5	81205001	81206800	1800	*	1	Intron (ENST00000265080.9/5924, intron 19 of 26)	5	81233320	81255057	21738	1	1160	ENST00000511719.5	-26520	ENSG00000131730	CKMT2	creatine kinase, mitochondrial 2	11_EnhWk
chr5	86315401	86315600	200	*	1	Distal Intergenic	5	86282766	86296309	13544	1	285622	ENST00000508988.3	32635	NA	NBPF22P	NBPF member 22, pseudogene	11_EnhWk
chr5	86413001	86415400	2400	*	1	Distal Intergenic	5	86282766	86296309	13544	1	285622	ENST00000508988.3	130235	NA	NBPF22P	NBPF member 22, pseudogene	11_EnhWk
chr5	88029401	88029800	400	*	1	Intron (ENST00000668454.1/ENST00000668454.1, intron 2 of 3)	5	88196350	88198451	2102	2	153396	ENST00000515293.1	168651	ENSG00000164180	TMEM161B	transmembrane protein 161B	11_EnhWk
chr5	88172801	88173800	1000	*	1	Distal Intergenic	5	88196350	88198451	2102	2	153396	ENST00000515293.1	24651	ENSG00000164180	TMEM161B	transmembrane protein 161B	11_EnhWk
chr5	88413001	88413600	600	*	1	Intron (ENST00000501869.7/100505894, intron 3 of 4)	5	88409292	88436672	27381	1	100505894	ENST00000665517.1	3709	ENSG00000247828	TMEM161B-DT	TMEM161B divergent transcript	11_EnhWk
chr5	90436001	90437600	1600	*	1	Distal Intergenic	5	90410033	90410669	637	1	731157	ENST00000546238.2	25968	ENSG00000255647	LOC731157	uncharacterized LOC731157	11_EnhWk
chr5	90592401	90592800	400	*	1	Intron (ENST00000508842.5/84059, intron 1 of 3)	5	90617190	90625473	8284	1	84059	ENST00000638638.1	-24390	ENSG00000164199	ADGRV1	adhesion G protein-coupled receptor V1	11_EnhWk
chr5	93757801	93759000	1200	*	1	Intron (ENST00000395965.8/83989, intron 10 of 10)	5	93733220	93741600	8381	2	134187	ENST00000606183.4	-16201	ENSG00000248483	POU5F2	POU domain class 5, transcription factor 2	11_EnhWk
chr5	95623601	95624800	1200	*	1	Downstream (1-2kb)	5	95620087	95622142	2056	1	285601	ENST00000380007.3	3514	ENSG00000178015	GPR150	G protein-coupled receptor 150	11_EnhWk
chr5	96296001	96296200	200	*	1	Intron (ENST00000502645.2/101929710, intron 1 of 4)	5	96392925	96412985	20061	2	5122	ENST00000513085.1	116785	ENSG00000175426	PCSK1	proprotein convertase subtilisin/kexin type 1	11_EnhWk
chr5	98355801	98356600	800	*	1	Distal Intergenic	5	98085871	98161352	75482	2	105379098	ENST00000505908.2	-194449	ENSG00000248901	LINC01846	long intergenic non-protein coding RNA 1846	11_EnhWk
chr5	106709401	106710000	600	*	1	Distal Intergenic	5	106815205	106980869	165665	2	102467213	ENST00000505997.1	270869	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950	11_EnhWk
chr5	106806001	106806200	200	*	1	Distal Intergenic	5	106815205	106980869	165665	2	102467213	ENST00000505997.1	174669	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950	11_EnhWk
chr5	106822201	106822400	200	*	1	Intron (ENST00000513273.1/102467213, intron 2 of 3)	5	106815205	106980869	165665	2	102467213	ENST00000505997.1	158469	ENSG00000251027	LINC01950	long intergenic non-protein coding RNA 1950	11_EnhWk
chr5	108137601	108137800	200	*	1	Intron (ENST00000542267.7/64839, intron 6 of 8)	5	108020799	108364767	343969	2	64839	ENST00000481160.1	226967	ENSG00000145743	FBXL17	F-box and leucine rich repeat protein 17	11_EnhWk
chr5	108747401	108747800	400	*	1	Promoter (<=1kb)	5	108747841	108832924	85084	1	2241	ENST00000509035.5	-41	ENSG00000151422	FER	FER tyrosine kinase	11_EnhWk
chr5	111089801	111091600	1800	*	3	Promoter (<=1kb)	5	111091716	111130502	38787	1	134430	ENST00000506538.6	-116	ENSG00000134987	WDR36	WD repeat domain 36	11_EnhWk
chr5	111481801	111482800	1000	*	1	Promoter (<=1kb)	5	111481948	111485595	3648	1	814	ENST00000509645.1	0	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV	11_EnhWk
chr5	111868001	111870400	2400	*	1	Intron (ENST00000395634.7/9315, intron 2 of 3)	5	111912508	112017306	104799	1	100873948	ENST00000507222.5	-42108	ENSG00000250095	NREP-AS1	NREP antisense RNA 1	11_EnhWk
chr5	112047801	112049400	1600	*	1	Distal Intergenic	5	111730691	111997464	266774	2	9315	ENST00000450761.6	-50337	ENSG00000134986	NREP	neuronal regeneration related protein	11_EnhWk
chr5	112387001	112387600	600	*	1	Intron (ENST00000261486.6/64097, intron 1 of 22)	5	112262553	112392784	130232	2	64097	ENST00000512395.5	5184	ENSG00000129595	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A	11_EnhWk
chr5	115373601	115375200	1600	*	1	Distal Intergenic	5	115267375	115296693	29319	2	153733	ENST00000506442.5	-76908	ENSG00000164221	CCDC112	coiled-coil domain containing 112	11_EnhWk
chr5	118390601	118391600	1000	*	1	Exon (ENST00000662796.1/101927280, exon 7 of 7)	5	118068430	118474397	405968	2	101927280	ENST00000666092.1	82797	NA	LINC02208	long intergenic non-protein coding RNA 2208	11_EnhWk
chr5	118734001	118735000	1000	*	1	Distal Intergenic	5	118596188	118628092	31905	1	102467225	ENST00000503320.1	137813	ENSG00000249128	LINC02215	long intergenic non-protein coding RNA 2215	11_EnhWk
chr5	122871401	122871800	400	*	1	Intron (ENST00000513613.5/28966, intron 1 of 4)	5	122845663	123007782	162120	1	28966	ENST00000511545.5	25738	ENSG00000064652	SNX24	sorting nexin 24	11_EnhWk
chr5	124043801	124044200	400	*	1	Distal Intergenic	5	124131241	124314679	183439	2	101927397	ENST00000662643.1	270479	NA	LOC101927397	uncharacterized LOC101927397	11_EnhWk
chr5	124177801	124178400	600	*	1	Intron (ENST00000628324.2/103724389, intron 2 of 3)	5	124131241	124314679	183439	2	101927397	ENST00000662643.1	136279	NA	LOC101927397	uncharacterized LOC101927397	11_EnhWk
chr5	124202801	124203200	400	*	1	Intron (ENST00000628324.2/103724389, intron 2 of 3)	5	124131241	124314679	183439	2	101927397	ENST00000662643.1	111479	NA	LOC101927397	uncharacterized LOC101927397	11_EnhWk
chr5	124287001	124288000	1000	*	1	Intron (ENST00000628324.2/103724389, intron 2 of 3)	5	124131241	124314679	183439	2	101927397	ENST00000662643.1	26679	NA	LOC101927397	uncharacterized LOC101927397	11_EnhWk
chr5	124298201	124299200	1000	*	1	Intron (ENST00000628324.2/103724389, intron 2 of 3)	5	124131241	124314679	183439	2	101927397	ENST00000662643.1	15479	NA	LOC101927397	uncharacterized LOC101927397	11_EnhWk
chr5	125693601	125694600	1000	*	2	Intron (ENST00000651847.1/ENST00000651847.1, intron 10 of 15)	5	125493261	125602229	108969	1	101927460	ENST00000651821.1	200340	ENSG00000260192	LINC02240	long intergenic non-protein coding RNA 2240	11_EnhWk
chr5	130404401	130405600	1200	*	1	Distal Intergenic	5	129908087	130184502	276416	1	337876	ENST00000507545.1	496314	ENSG00000198108	CHSY3	chondroitin sulfate synthase 3	11_EnhWk
chr5	130615001	130615400	400	*	1	Distal Intergenic	5	130655383	130944178	288796	2	107986449	ENST00000661392.1	328778	NA	LOC107986449	uncharacterized LOC107986449	11_EnhWk
chr5	130850401	130851400	1000	*	1	Intron (ENST00000661392.1/107986449, intron 1 of 5)	5	130655383	130944178	288796	2	107986449	ENST00000661392.1	92778	NA	LOC107986449	uncharacterized LOC107986449	11_EnhWk
chr5	131436201	131438600	2400	*	2	3' UTR	5	131425887	131447401	21515	2	51735	ENST00000512611.5	8801	ENSG00000158987	RAPGEF6	Rap guanine nucleotide exchange factor 6	11_EnhWk
chr5	131445401	131446400	1000	*	1	Promoter (1-2kb)	5	131425887	131447401	21515	2	51735	ENST00000512611.5	1001	ENSG00000158987	RAPGEF6	Rap guanine nucleotide exchange factor 6	11_EnhWk
chr5	131807601	131809800	2200	*	2	Intron (ENST00000442687.6/728637, intron 12 of 12)	5	131641715	131797063	155349	2	96459	ENST00000615660.4	-10538	ENSG00000217128	FNIP1	folliculin interacting protein 1	11_EnhWk
chr5	132251401	132251800	400	*	1	Intron (ENST00000431054.5/8974, intron 1 of 5)	5	132257696	132266761	9066	1	8572	ENST00000463615.1	-5896	ENSG00000131435	PDLIM4	PDZ and LIM domain 4	11_EnhWk
chr5	132386201	132386400	200	*	1	Promoter (<=1kb)	5	132385328	132393815	8488	1	6584	ENST00000448810.5	873	ENSG00000197375	SLC22A5	solute carrier family 22 member 5	11_EnhWk
chr5	132791401	132792400	1000	*	1	Intron (ENST00000371493.7/23176, intron 1 of 3)	5	132758143	132778216	20074	2	23176	ENST00000378699.6	-13185	ENSG00000164402	SEPTIN8	septin 8	11_EnhWk
chr5	133266601	133269200	2600	*	1	Exon (ENST00000507403.1/ENST00000507403.1, exon 1 of 3)	5	133220773	133252264	31492	2	23105	ENST00000507112.1	-14337	ENSG00000053108	FSTL4	follistatin like 4	11_EnhWk
chr5	134551601	134552400	800	*	1	3' UTR	5	134544436	134560871	16436	1	23338	ENST00000453515.1	7165	ENSG00000043143	JADE2	jade family PHD finger 2	11_EnhWk
chr5	135485401	135485800	400	*	1	Distal Intergenic	5	135444226	135452351	8126	2	497189	ENST00000537858.2	-33050	ENSG00000255833	TIFAB	TIFA inhibitor	11_EnhWk
chr5	137417001	137417400	400	*	1	Intron (ENST00000394945.6/6695, intron 2 of 10)	5	137267015	137365461	98447	2	6695	ENST00000509293.1	-51540	ENSG00000152377	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1	11_EnhWk
chr5	138404001	138404800	800	*	2	Intron (ENST00000314358.10/51780, intron 11 of 23)	5	138397878	138399899	2022	1	51780	ENST00000504095.1	6123	ENSG00000120733	KDM3B	lysine demethylase 3B	11_EnhWk
chr5	138504001	138504200	200	*	1	Distal Intergenic	5	138512699	138517641	4943	2	2107	ENST00000503183.1	13441	ENSG00000120705	ETF1	eukaryotic translation termination factor 1	11_EnhWk
chr5	138720201	138720400	200	*	1	Intron (ENST00000517980.5/1495, intron 2 of 5)	5	138753097	138810204	57108	1	1495	ENST00000523912.5	-32697	ENSG00000044115	CTNNA1	catenin alpha 1	11_EnhWk
chr5	138851201	138854600	3400	*	2	Intron (ENST00000627109.2/1495, intron 7 of 18)	5	138870275	138917818	47544	1	1495	ENST00000520400.5	-15675	ENSG00000044115	CTNNA1	catenin alpha 1	11_EnhWk
chr5	138904201	138905000	800	*	1	Promoter (<=1kb)	5	138904399	138930509	26111	1	1495	ENST00000521368.5	0	ENSG00000044115	CTNNA1	catenin alpha 1	11_EnhWk
chr5	139549001	139549400	400	*	1	Intron (ENST00000511725.5/7322, intron 1 of 6)	5	139561167	139623444	62278	1	7322	ENST00000505007.5	-11767	ENSG00000131508	UBE2D2	ubiquitin conjugating enzyme E2 D2	11_EnhWk
chr5	139584001	139586800	2800	*	1	Intron (ENST00000511725.5/7322, intron 1 of 6)	5	139599562	139626801	27240	1	7322	ENST00000253815.3	-12762	ENSG00000131508	UBE2D2	ubiquitin conjugating enzyme E2 D2	11_EnhWk
chr5	139692201	139693000	800	*	1	Intron (ENST00000515296.1/84249, intron 2 of 5)	5	139684645	139745010	60366	1	84249	ENST00000515296.1	7556	ENSG00000146005	PSD2	pleckstrin and Sec7 domain containing 2	11_EnhWk
chr5	141336801	141337400	600	*	1	Promoter (1-2kb)	5	141338760	141343302	4543	1	56113	ENST00000528330.2	-1360	ENSG00000081853	PCDHGA2	protocadherin gamma subfamily A, 2	11_EnhWk
chr5	141475201	141475600	400	*	1	Promoter (<=1kb)	5	141475947	141478795	2849	1	5098	ENST00000611950.1	-347	ENSG00000240184	PCDHGC3	protocadherin gamma subfamily C, 3	11_EnhWk
chr5	141514001	141514600	600	*	1	Downstream (1-2kb)	5	141508070	141511527	3458	1	56098	ENST00000622836.1	5931	ENSG00000242419	PCDHGC4	protocadherin gamma subfamily C, 4	11_EnhWk
chr5	141799001	141799800	800	*	1	Distal Intergenic	5	141862885	141866202	3318	2	5097	ENST00000511044.1	66402	ENSG00000156453	PCDH1	protocadherin 1	11_EnhWk
chr5	141959601	141959800	200	*	1	Promoter (<=1kb)	5	141957781	141958812	1032	2	51294	ENST00000510041.1	-789	ENSG00000113555	PCDH12	protocadherin 12	11_EnhWk
chr5	142123601	142123800	200	*	1	Intron (ENST00000253814.6/80762, intron 1 of 7)	5	142135730	142138192	2463	1	80762	ENST00000505614.1	-11930	ENSG00000131507	NDFIP1	Nedd4 family interacting protein 1	11_EnhWk
chr5	142207801	142212400	4600	*	1	Distal Intergenic	5	142142978	142154195	11218	1	80762	ENST00000503388.1	64823	ENSG00000131507	NDFIP1	Nedd4 family interacting protein 1	11_EnhWk
chr5	142302601	142304400	1800	*	1	Distal Intergenic	5	142314958	142324182	9225	2	81848	ENST00000511815.1	19782	ENSG00000187678	SPRY4	sprouty RTK signaling antagonist 4	11_EnhWk
chr5	142520401	142521200	800	*	1	Intron (ENST00000668207.1/101926941, intron 3 of 4)	5	142592178	142621342	29165	2	2246	ENST00000359370.10	100142	ENSG00000113578	FGF1	fibroblast growth factor 1	11_EnhWk
chr5	142942401	142943600	1200	*	1	Intron (ENST00000645722.2/23092, intron 11 of 22)	5	142969331	143054526	85196	1	23092	ENST00000645625.1	-25731	ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	11_EnhWk
chr5	142961801	142962800	1000	*	1	Intron (ENST00000645722.2/23092, intron 11 of 22)	5	142969331	143054526	85196	1	23092	ENST00000645625.1	-6531	ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	11_EnhWk
chr5	143154601	143155200	600	*	1	Intron (ENST00000645722.2/23092, intron 20 of 22)	5	143164913	143226485	61573	1	23092	ENST00000486650.1	-9713	ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	11_EnhWk
chr5	143172401	143173200	800	*	1	3' UTR	5	143168555	143203737	35183	1	23092	ENST00000646213.1	3846	ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	11_EnhWk
chr5	143191601	143191800	200	*	3	Promoter (<=1kb)	5	143192500	143194166	1667	1	100874372	ENST00000433186.1	-700	ENSG00000230789	ARHGAP26-IT1	ARHGAP26 intronic transcript 1	11_EnhWk
chr5	146806001	146806400	400	*	1	Intron (ENST00000394411.9/5521, intron 2 of 9)	5	146589947	146878581	288635	2	5521	ENST00000512639.5	72181	ENSG00000156475	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta	11_EnhWk
chr5	147343401	147344200	800	*	1	Promoter (<=1kb)	5	147342473	147351152	8680	1	202374	ENST00000503384.1	928	ENSG00000169302	STK32A	serine/threonine kinase 32A	11_EnhWk
chr5	147581401	147581600	200	*	1	Intron (ENST00000626945.2/153469, intron 1 of 3)	5	147560027	147660809	100783	1	153469	ENST00000627433.2	21374	ENSG00000280780	JAKMIP2-AS1	JAKMIP2 antisense RNA 1	11_EnhWk
chr5	148118801	148119000	200	*	1	Exon (ENST00000398454.5/11005, exon 24 of 28)	5	148090928	148101428	10501	1	11005	ENST00000476608.1	27873	ENSG00000133710	SPINK5	serine peptidase inhibitor Kazal type 5	11_EnhWk
chr5	148170201	148170400	200	*	1	Promoter (<=1kb)	5	148169733	148175398	5666	1	408187	ENST00000562793.5	468	ENSG00000196800	SPINK14	serine peptidase inhibitor Kazal type 14 (putative)	11_EnhWk
chr5	148238801	148240600	1800	*	1	Promoter (<=1kb)	5	148238525	148243580	5056	1	105378220	ENST00000638089.2	276	ENSG00000248109	MARCOL	MARCO like	11_EnhWk
